Sentence,Rating,llm_gene_CEFR1,llm_gene_CEFR2,llm_gene_CEFR3,P_CEFR1,P_CEFR2,P_CEFR3,R_CEFR1,R_CEFR2,R_CEFR3,STS_CEFR1,STS_CEFR2,STS_CEFR3,AS_CEFR1,AS_CEFR2,AS_CEFR3,CP_CEFR1,CP_CEFR2,CP_CEFR3,REFEREE_CEFR1,REFEREE_CEFR2,REFEREE_CEFR3,SLEDELTA_CEFR1,SLEDELTA_CEFR2,SLEDELTA_CEFR3,COLA_CEFR1,COLA_CEFR2,COLA_CEFR3,pred_1,pred_2,pred_3
"At room temperature , ethane is a flammable gas .",5,Ethane is a gas that burns easily.,Ethane is a gas that can catch fire easily.,Ethane is a gas that burns easily at room temperature.,0.54986817,0.5445365,0.5212191,0.17819148,0.20730087,0.3682115,0.8307390809059143,0.8125627636909485,0.920804798603058,0.4464466869831085,0.9156173467636108,0.5621750354766846,0.0,0.0,0.0,0.1738619804382324,0.36872398853302,0.4424538910388946,1.08384108543396,1.2776248455047607,0.2921454906463623,1,1,1,3,3,3
It has been estimated that most mammalian species have between ten and fifteen types of toll - like receptors .,5,Some animals have special parts.,Many animals have special senses that help them feel things.,Most mammals have around ten to fifteen types of special receptors.,0.39353976,0.276244,0.63586175,-0.02908251,0.009273238,0.32581517,0.3070733845233917,0.301864355802536,0.6960882544517517,0.4421667158603668,0.4633983671665191,0.7909906506538391,0.0,0.0,0.0,-0.2409332990646362,0.0952064022421836,0.7452337741851807,2.405709743499756,1.9208958148956297,0.7408456802368164,1,1,1,2,3,3
Polyhedra may be classified and are often named according to the number of faces .,5,Some shapes are called polyhedra.,Polyhedra are often called by how many faces they have.,Polyhedra are usually classified and named by the number of sides.,0.24619198,0.65466595,0.7857788,0.07882287,0.55931,0.67723113,0.7618059515953064,0.9169149398803712,0.9116755723953248,0.8887604475021362,0.9470864534378052,0.0884492322802543,0.0,0.0,0.0,0.2756395637989044,0.720827579498291,0.1413486152887344,2.069338798522949,2.0951943397521973,-0.1680901050567627,1,1,1,5,4,4
"Most ants are univoltine , producing a new generation each year .",5,Ants have babies once a year.,Ants have a new generation every year.,Most ants produce a new generation each year.,0.33491507,0.40562454,0.79797745,0.04980545,0.07001478,0.3618526,0.7050405144691467,0.861010730266571,0.8919212222099304,0.5534831881523132,0.9760264754295348,0.9692687392234802,0.0,0.0,0.0,-0.0194068625569343,0.4873403012752533,0.4780868887901306,2.1265785694122314,1.3585352897644043,0.6580510139465332,1,1,1,2,2,3
"In law , affinity may be relevant in relation to prohibitions on incestuous sexual relations and in relation to whether particular couples are prohibited from marrying .",5,Your family can influence who you marry or have relationships with.,"In law, family relationships are important when deciding who can get married or have sex.","In law , affinity is important when deciding if two people are related and can marry.",0.28229064,0.45145026,0.52091557,0.0476778,0.26080945,0.357783,0.4967041611671448,0.5098852515220642,0.8596026301383972,0.2867929935455322,0.7308361530303955,0.3283660411834717,0.0,0.0,0.0,0.3731358349323272,1.0416557788848877,0.9666556715965272,2.365093469619751,3.566314458847046,2.5512874126434326,1,1,1,3,3,4
"The line formation provided the best frontage for volley fire , while sacrificing maneuverability and defence against cavalry .",5,"This formation helped soldiers fight together, but it was difficult to move around and protect themselves from horsemen.","This formation was good for shooting at the enemy, but not good for moving or fighting back against horseback soldiers.","In a line formation, soldiers could shoot at enemies more easily, but they couldn't move quickly or defend themselves against horseback riders.",0.42777914,0.46404514,0.39425504,0.32636625,0.36181545,0.35183725,0.5148877501487732,0.6396574974060059,0.6294033527374268,0.5611116290092468,0.6594180464744568,0.6653158068656921,0.0,0.0,0.0,0.8648221492767334,0.9261986017227172,0.8806026577949524,1.708071231842041,1.4152402877807615,0.8713675737380981,1,1,1,3,3,4
"Some mathematical notations are mostly diagrammatic , and so are almost entirely script independent .",5,Some maths symbols are different.,Some math symbols use pictures instead of letters.,Some mathematical symbols are pictures rather than letters. They don't depend on the typeface.,0.5758118,0.49755436,0.36292845,0.1433475,0.19531988,0.29106352,0.5673961043357849,0.5281965732574463,0.53031986951828,0.7995461821556091,0.4354704916477203,0.7268867492675781,0.0,0.0,0.0,0.1557139009237289,0.3554960787296295,0.5877436399459839,3.493512988090515,3.673561215400696,2.380367636680603,1,1,1,3,3,4
Mammalian stem cells differentiate into several kinds of blood cell within the bone marrow .,5,Stem cells help make our blood in our body.,Bone marrow makes different kinds of blood cells.,Stem cells in mammals turn into different types of blood cells in the bone marrow.,0.42570722,0.6255213,0.65020096,0.29409245,0.3850739,0.62826115,0.659753143787384,0.798954427242279,0.8882293105125427,0.7466750741004944,0.9632882475852966,0.9650116562843324,0.0,0.0,0.0,0.2719701528549194,0.7686519026756287,0.8790686130523682,2.283497095108032,1.826456069946289,0.6132152080535889,1,1,1,3,3,4
"Bullfrogs are voracious , opportunistic , ambush predators that prey on any small animal they can overpower and stuff down their throats .",5,Big frogs eat little animals.,"Bullfrogs are big predators. They eat fish, insects, and other small animals.",Bullfrogs eat small animals if they can catch them.,0.517001,0.5810437,0.5675185,-0.057196524,0.17195249,0.1253203,0.4264536499977112,0.89240562915802,0.8191657066345215,0.9418199062347412,0.3825459480285644,0.9239754676818848,0.0,0.0,0.0,0.3528169393539428,0.9375056028366088,0.7905561923980713,3.8285334706306458,3.3523762822151184,3.866359531879425,1,1,1,2,3,3
"By the 6th millennium BC , there may have been a prehistoric religion or cult .",5,"Long ago, people probably worshipped in a special way.",Maybe there was a special group a long time ago.,There may have been a religion in ancient times.,0.39353836,0.21842057,0.6042822,0.1124274,0.031580158,0.27744406,0.5276873111724854,0.2945938408374786,0.7047512531280518,0.7952051758766174,0.6642071604728699,0.9504544138908386,0.0,0.0,0.0,0.2216005474328994,-0.0016909735277295,0.5901835560798645,1.0685083866119385,1.2994396686553955,1.2024667263031006,1,1,1,3,2,3
Hydrography 's origin lies in the making of chart like drawings and notations made by individual mariners .,5,People who sail drew pictures of rivers and seas.,People started making maps of seas and rivers a long time ago.,Hydrography started when sailors made maps and noted important places.,0.27215007,0.3061825,0.5585736,0.01755534,0.07561919,0.3767483,0.452671468257904,0.536888599395752,0.7382903099060059,0.0762039422988891,0.0470998175442218,0.574096143245697,0.0,0.0,0.0,0.0813619047403335,0.3942596614360809,0.7334020137786865,2.646278738975525,2.61735999584198,1.3869460821151731,1,1,1,3,3,4
"The collective noun for a group of quail is a flock , covey or bevy .",5,Quails live in groups.,Quails are called a group.,Quails are called a flock or a group.,0.3236977,0.3591518,0.55052435,-0.0035414884,0.066949055,0.24074586,0.7073497176170349,0.8089275360107422,0.8550795316696167,0.9042335152626038,0.9517552256584167,0.8524876236915588,0.0,0.0,0.0,-0.2065734714269638,0.2474388182163238,0.5895775556564331,2.269162654876709,2.2609219551086426,2.146785259246826,1,1,1,2,2,3
"Like other true members of the family , its surface is made up of silicates and some nickel -iron , and is quite bright .",5,It is shiny.,Its surface is made of special rock and metal. It looks shiny.,Its surface is made of rocks called silicates and metal. It looks very bright.,0.46484637,0.4733926,0.5606494,-0.17141235,0.11266192,0.24475604,0.403986245393753,0.6495332717895508,0.8413070440292358,0.6251800060272217,0.7996082901954651,0.7941831350326538,0.0,0.0,0.0,-0.5574430227279663,0.4480879306793213,0.7775052785873413,3.311560273170471,3.265267014503479,2.6724973917007446,1,1,1,1,3,3
Seven main rivers and innumerable watercourses form a network of channels at this estuarine delta .,5,There are many rivers and streams here.,Many rivers meet here and create a big waterway system.,There are seven big rivers and many smaller streams that meet at this river delta.,0.4259269,0.5374049,0.47751093,0.15977588,0.30346048,0.36264318,0.5176565647125244,0.5720106363296509,0.7028760313987732,0.8609234094619751,0.7788968086242676,0.7333164215087891,0.0,0.0,0.0,0.4039358794689178,0.4695499539375305,0.8721218109130859,3.819841176271439,3.213099032640457,1.21727654337883,1,1,1,2,3,3
"If between 10 and 60 nucleotides are repeated , it is called a minisatellite .",5,"If we repeat something many times, it's called a small satellite.","If there are many copies of the same unit of DNA, we call it a minisatellite.","If a short sequence of DNA is repeated many times, it is called a minisatellite.",0.48596448,0.43773293,0.58140314,0.14709733,0.33132547,0.436111,0.3966472446918487,0.8159261345863342,0.8591113090515137,0.7720301747322083,0.6479854583740234,0.6084371209144592,0.0,0.0,0.0,0.4942911863327026,0.5504523515701294,0.4006691575050354,1.734771966934204,0.0081114768981933,0.1666936874389648,1,1,1,3,4,4
"Male convicts got paid for being servants or farm workers to free settlers , or in work groups on public works .",5,Men in prison have to work hard to earn money.,Prisoners worked on farms and public projects to earn money.,"Male convicts worked as servants, farmers or builders to earn their freedom.",0.40766567,0.41117558,0.5430723,0.039594136,0.18859522,0.271759,0.6032187938690186,0.7089002132415771,0.8538750410079956,0.1748311519622802,0.8943160772323608,0.6747398972511292,0.0,0.0,0.0,0.262301504611969,0.2866324782371521,0.7380547523498535,1.245344161987305,0.7663142681121826,-0.1501803398132324,1,1,1,2,3,3
"Liquid nitrogen has a variety of uses , as it is easy to transport , and compact .",5,Liquid nitrogen is light and doesn't take up much space.,It's useful because it's easy to carry and takes up little space.,Liquid nitrogen is useful because it is light and takes up little space.,0.4367495,0.46773508,0.5545062,0.3011213,0.3272014,0.43697232,0.7360051274299622,0.4077755510807037,0.8558861017227173,0.2478269040584564,0.873541533946991,0.288400799036026,0.0,0.0,0.0,0.6493371725082397,0.5414510369300842,0.8809913396835327,1.6576287746429443,0.4688394069671631,0.6824827194213867,1,1,1,3,3,4
Muons are unstable elementary particles and are heavier than electrons and neutrinos but lighter than all other particles .,5,Muons are small particles that disappear fast. They are bigger than electrons.,Muons are small particles that don't last long and are heavier than electrons but lighter than other particles.,Muons are short-lived particles that are heavier than electrons but lighter than other particles.,0.591335,0.69493675,0.77980113,0.3390717,0.62489974,0.5882408,0.8099444508552551,0.8748658895492554,0.9036290049552916,0.0183106418699026,0.6078494191169739,0.5827096104621887,0.0,0.0,0.0,0.9397127032279968,0.8601101636886597,0.8338537812232971,2.2006001472473145,0.3127783536911011,-0.0981264114379882,1,1,1,3,4,4
"Since privatization , the structure of the rail industry and number of companies has changed several times as franchises have been re-let and the areas covered by franchises restructured .",5,Things changed after the train company was sold.,"Trains used to be owned by the government, but now many private companies own them. This means there are more train companies and they travel to different places now.","Since privatization, the rail industry has changed a few times. Companies have been given new areas to work in.",0.45821676,0.2916979,0.68737644,0.13694085,0.15678126,0.42743132,0.5093932747840881,0.4733107686042785,0.7858335375785828,0.7274385094642639,0.0786610022187233,0.7455332279205322,0.0,0.0,0.0,0.073104128241539,0.7469927072525024,0.9418963193893432,4.053117796778679,2.867194458842277,2.861454054713249,1,1,1,2,3,4
Synchrotron light is very collimated .,5,Synchrotron light is very straight.,Synchrotron light is very strong.,Synchrotron light is very focused.,0.79621583,0.8361042,0.8311379,0.60236216,0.6313665,0.6743875,0.7136436104774475,0.8268130421638489,0.7925347089767456,0.0238655731081962,0.1282000988721847,0.1595290005207061,0.0,0.0,0.0,0.1225268691778183,0.2321223318576812,0.175079733133316,0.912316083908081,0.7823114395141602,0.7821533679962158,1,1,1,3,3,4
Undulators can provide hundreds of time more magnetic flux than a simple bending magnet and as such are in high demand at synchrotron radiation facilities .,5,These machines make a lot of power.,Undulators are stronger than normal magnets. They are useful in some laboratories.,Undulators produce much more magnetic power than regular magnets. They are very useful at special research centers.,0.31184533,0.5831429,0.57818544,-0.1116821,0.17590854,0.253128,0.2507894039154053,0.8126688599586487,0.8297744393348694,0.107322484254837,0.178242027759552,0.2159204930067062,0.0,0.0,0.0,0.0670813769102096,0.8882724046707153,1.104212999343872,4.4733263701200485,3.205561801791191,2.2032763212919235,1,1,1,2,4,4
"Each time a cell undergoes mitosis , the telomeres on the ends of each chromosome shorten slightly .",5,Cells get smaller when they divide.,"When a cell divides, its chromosomes get shorter.","Every time a cell divides, the ends of its chromosomes get a little shorter.",0.34172755,0.6304533,0.6881122,0.011378252,0.28226957,0.44949523,0.5353636741638184,0.6711217164993286,0.7063300013542175,0.4719812572002411,0.7768989205360413,0.7882702350616455,0.0,0.0,0.0,-0.0555240549147129,0.8140051364898682,1.018906831741333,3.46743643283844,2.4265865087509155,1.6186285018920898,1,1,1,2,4,4
